行政區別,村里別,候選人1＿候選人名稱,候選人1＿黨籍,候選人1_得票數,候選人2＿候選人名稱,候選人2＿黨籍,候選人2_得票數,候選人3＿候選人名稱,候選人3＿黨籍,候選人3_得票數,候選人4＿候選人名稱,候選人4＿黨籍,候選人4_得票數,候選人5＿候選人名稱,候選人5＿黨籍,候選人5_得票數,候選人6＿候選人名稱,候選人6＿黨籍,候選人6_得票數,候選人7＿候選人名稱,候選人7＿黨籍,候選人7_得票數,候選人8＿候選人名稱,候選人8＿黨籍,候選人8_得票數,候選人9＿候選人名稱,候選人9＿黨籍,候選人9_得票數,候選人10＿候選人名稱,候選人10＿黨籍,候選人10_得票數,候選人11＿候選人名稱,候選人11＿黨籍,候選人11_得票數,候選人12＿候選人名稱,候選人12＿黨籍,候選人12_得票數,候選人13＿候選人名稱,候選人13＿黨籍,候選人13_得票數,候選人14＿候選人名稱,候選人14＿黨籍,候選人14_得票數,候選人15＿候選人名稱,候選人15＿黨籍,候選人15_得票數,候選人16＿候選人名稱,候選人16＿黨籍,候選人16_得票數,候選人17＿候選人名稱,候選人17＿黨籍,候選人17_得票數,候選人18＿候選人名稱,候選人18＿黨籍,候選人18_得票數,候選人19＿候選人名稱,候選人19＿黨籍,候選人19_得票數,候選人20＿候選人名稱,候選人20＿黨籍,候選人20_得票數,候選人21＿候選人名稱,候選人21＿黨籍,候選人21_得票數,候選人22＿候選人名稱,候選人22＿黨籍,候選人22_得票數,候選人23＿候選人名稱,候選人23＿黨籍,候選人23_得票數,有效票數A,無效票數B,投票數C,選舉人數G,投票率H
花蓮市,國華里,傅崐萁,中國國民黨,1320,周玉梅,無黨籍及未經政黨推薦,14,張美慧,民主進步黨,1264,許願神,無黨籍及未經政黨推薦,132,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,50,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,14,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,6,伍麗華 Saidhai．Tahovecahe,民主進步黨,8,孔文吉,中國國民黨,2,張子孝,無黨籍及未經政黨推薦,8,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,6,968,32,1000,1612,62.03
花蓮市,國裕里,傅崐萁,中國國民黨,2646,周玉梅,無黨籍及未經政黨推薦,20,張美慧,民主進步黨,2034,許願神,無黨籍及未經政黨推薦,272,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,4,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,300,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,14,陳瑩,民主進步黨,72,高美珠,無黨籍及未經政黨推薦,10,黃仁,中國國民黨,36,伍麗華 Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,14,張子孝,無黨籍及未經政黨推薦,4,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,10,胡黃廣文,無黨籍及未經政黨推薦,10,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,68,902,28,930,1538,60.47
花蓮市,國防里,傅崐萁,中國國民黨,502,周玉梅,無黨籍及未經政黨推薦,8,張美慧,民主進步黨,428,許願神,無黨籍及未經政黨推薦,52,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,44,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,10,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,4,伍麗華 Saidhai．Tahovecahe,民主進步黨,6,孔文吉,中國國民黨,8,張子孝,無黨籍及未經政黨推薦,4,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,4,1162,18,1180,2172,54.33
花蓮市,國風里,傅崐萁,中國國民黨,1894,周玉梅,無黨籍及未經政黨推薦,18,張美慧,民主進步黨,1748,許願神,無黨籍及未經政黨推薦,218,吳建智咖啡哥,無黨籍及未經政黨推薦,10,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,80,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,4,陳瑩,民主進步黨,36,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,8,伍麗華 Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,12,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,2,胡黃廣文,無黨籍及未經政黨推薦,4,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,26,610,16,626,968,64.67
花蓮市,國魂里,傅崐萁,中國國民黨,1032,周玉梅,無黨籍及未經政黨推薦,10,張美慧,民主進步黨,1068,許願神,無黨籍及未經政黨推薦,114,吳建智咖啡哥,無黨籍及未經政黨推薦,6,忠仁．達祿斯,無黨籍及未經政黨推薦,6,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,60,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,10,陳瑩,民主進步黨,16,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,4,伍麗華 Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,6,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,4,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,16,1472,40,1512,2636,57.36
花蓮市,民主里,傅崐萁,中國國民黨,320,周玉梅,無黨籍及未經政黨推薦,12,張美慧,民主進步黨,258,許願神,無黨籍及未經政黨推薦,44,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,24,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,4,高美珠,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,6,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,0,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,8,302,2,304,460,66.09
花蓮市,民享里,傅崐萁,中國國民黨,1856,周玉梅,無黨籍及未經政黨推薦,26,張美慧,民主進步黨,1264,許願神,無黨籍及未經政黨推薦,214,吳建智咖啡哥,無黨籍及未經政黨推薦,10,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,298,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,30,陳瑩,民主進步黨,62,高美珠,無黨籍及未經政黨推薦,30,黃仁,中國國民黨,24,伍麗華 Saidhai．Tahovecahe,民主進步黨,18,孔文吉,中國國民黨,36,張子孝,無黨籍及未經政黨推薦,8,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,14,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,4,胡黃廣文,無黨籍及未經政黨推薦,18,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,62,1198,32,1230,2024,60.77
花蓮市,民勤里,傅崐萁,中國國民黨,1788,周玉梅,無黨籍及未經政黨推薦,30,張美慧,民主進步黨,1412,許願神,無黨籍及未經政黨推薦,188,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,4,鄭天財 Sra‧Kacaw,中國國民黨,186,陳國榮,無黨籍及未經政黨推薦,6,陳政宗,無黨籍及未經政黨推薦,18,陳瑩,民主進步黨,54,高美珠,無黨籍及未經政黨推薦,18,黃仁,中國國民黨,38,伍麗華 Saidhai．Tahovecahe,民主進步黨,14,孔文吉,中國國民黨,58,張子孝,無黨籍及未經政黨推薦,6,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,6,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,6,胡黃廣文,無黨籍及未經政黨推薦,4,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,66,672,24,696,1116,62.37
花蓮市,民孝里,傅崐萁,中國國民黨,2086,周玉梅,無黨籍及未經政黨推薦,24,張美慧,民主進步黨,1350,許願神,無黨籍及未經政黨推薦,190,吳建智咖啡哥,無黨籍及未經政黨推薦,6,忠仁．達祿斯,無黨籍及未經政黨推薦,8,米甘幹．理佛克,無黨籍及未經政黨推薦,6,鄭天財 Sra‧Kacaw,中國國民黨,378,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,76,高美珠,無黨籍及未經政黨推薦,14,黃仁,中國國民黨,32,伍麗華 Saidhai．Tahovecahe,民主進步黨,18,孔文吉,中國國民黨,34,張子孝,無黨籍及未經政黨推薦,14,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,8,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,16,胡黃廣文,無黨籍及未經政黨推薦,24,高畹芯,無黨籍及未經政黨推薦,2,高金素梅,無黨籍及未經政黨推薦,66,2070,54,2124,3052,69.59
花蓮市,民德里,傅崐萁,中國國民黨,884,周玉梅,無黨籍及未經政黨推薦,18,張美慧,民主進步黨,866,許願神,無黨籍及未經政黨推薦,112,吳建智咖啡哥,無黨籍及未經政黨推薦,4,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,54,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,14,高美珠,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,2,伍麗華 Saidhai．Tahovecahe,民主進步黨,12,孔文吉,中國國民黨,8,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,4,胡黃廣文,無黨籍及未經政黨推薦,8,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,14,728,12,740,1226,60.36
花蓮市,民心里,傅崐萁,中國國民黨,542,周玉梅,無黨籍及未經政黨推薦,4,張美慧,民主進步黨,432,許願神,無黨籍及未經政黨推薦,76,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,74,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,6,陳瑩,民主進步黨,22,高美珠,無黨籍及未經政黨推薦,2,黃仁,中國國民黨,8,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,14,772,20,792,1212,65.35
花蓮市,民意里,傅崐萁,中國國民黨,1368,周玉梅,無黨籍及未經政黨推薦,16,張美慧,民主進步黨,558,許願神,無黨籍及未經政黨推薦,92,吳建智咖啡哥,無黨籍及未經政黨推薦,8,忠仁．達祿斯,無黨籍及未經政黨推薦,4,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,178,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,8,陳瑩,民主進步黨,28,高美珠,無黨籍及未經政黨推薦,10,黃仁,中國國民黨,52,伍麗華 Saidhai．Tahovecahe,民主進步黨,24,孔文吉,中國國民黨,12,張子孝,無黨籍及未經政黨推薦,6,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,8,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,6,胡黃廣文,無黨籍及未經政黨推薦,4,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,42,898,18,916,1484,61.73
花蓮市,民政里,傅崐萁,中國國民黨,2320,周玉梅,無黨籍及未經政黨推薦,38,張美慧,民主進步黨,1772,許願神,無黨籍及未經政黨推薦,254,吳建智咖啡哥,無黨籍及未經政黨推薦,8,忠仁．達祿斯,無黨籍及未經政黨推薦,6,米甘幹．理佛克,無黨籍及未經政黨推薦,8,鄭天財 Sra‧Kacaw,中國國民黨,256,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,20,陳瑩,民主進步黨,66,高美珠,無黨籍及未經政黨推薦,8,黃仁,中國國民黨,18,伍麗華 Saidhai．Tahovecahe,民主進步黨,16,孔文吉,中國國民黨,30,張子孝,無黨籍及未經政黨推薦,10,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,2,盧縣一,中國國民黨,24,胡黃廣文,無黨籍及未經政黨推薦,6,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,36,1002,38,1040,1672,62.2
花蓮市,民族里,傅崐萁,中國國民黨,258,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,208,許願神,無黨籍及未經政黨推薦,26,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,10,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,0,陳瑩,民主進步黨,4,高美珠,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,2,伍麗華 Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,0,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,6,2626,72,2698,4308,62.63
花蓮市,民有里,傅崐萁,中國國民黨,350,周玉梅,無黨籍及未經政黨推薦,6,張美慧,民主進步黨,308,許願神,無黨籍及未經政黨推薦,32,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,14,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,0,陳瑩,民主進步黨,10,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,0,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,2,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,2,824,22,846,1522,55.58
花蓮市,民樂里,傅崐萁,中國國民黨,340,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,292,許願神,無黨籍及未經政黨推薦,36,吳建智咖啡哥,無黨籍及未經政黨推薦,8,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,88,陳國榮,無黨籍及未經政黨推薦,4,陳政宗,無黨籍及未經政黨推薦,18,陳瑩,民主進步黨,10,高美珠,無黨籍及未經政黨推薦,10,黃仁,中國國民黨,4,伍麗華 Saidhai．Tahovecahe,民主進步黨,2,孔文吉,中國國民黨,6,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,2,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,4,1578,28,1606,2462,65.23
花蓮市,民權里,傅崐萁,中國國民黨,262,周玉梅,無黨籍及未經政黨推薦,2,張美慧,民主進步黨,204,許願神,無黨籍及未經政黨推薦,32,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,16,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,2,陳瑩,民主進步黨,10,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,2,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,0,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,2,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,0,1044,20,1064,1756,60.59
花蓮市,民生里,傅崐萁,中國國民黨,562,周玉梅,無黨籍及未經政黨推薦,8,張美慧,民主進步黨,610,許願神,無黨籍及未經政黨推薦,66,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,36,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,0,陳瑩,民主進步黨,6,高美珠,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,4,伍麗華 Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,2,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,0,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,14,2634,60,2694,4470,60.27
花蓮市,民立里,傅崐萁,中國國民黨,898,周玉梅,無黨籍及未經政黨推薦,8,張美慧,民主進步黨,722,許願神,無黨籍及未經政黨推薦,106,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,4,米甘幹．理佛克,無黨籍及未經政黨推薦,2,鄭天財 Sra‧Kacaw,中國國民黨,66,陳國榮,無黨籍及未經政黨推薦,2,陳政宗,無黨籍及未經政黨推薦,4,陳瑩,民主進步黨,30,高美珠,無黨籍及未經政黨推薦,10,黃仁,中國國民黨,14,伍麗華 Saidhai．Tahovecahe,民主進步黨,4,孔文吉,中國國民黨,4,張子孝,無黨籍及未經政黨推薦,0,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,8,林世偉,無黨籍及未經政黨推薦,2,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,0,胡黃廣文,無黨籍及未經政黨推薦,0,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,8,1238,20,1258,2194,57.34
花蓮市,民運里,傅崐萁,中國國民黨,1178,周玉梅,無黨籍及未經政黨推薦,12,張美慧,民主進步黨,1012,許願神,無黨籍及未經政黨推薦,104,吳建智咖啡哥,無黨籍及未經政黨推薦,6,忠仁．達祿斯,無黨籍及未經政黨推薦,10,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,126,陳國榮,無黨籍及未經政黨推薦,8,陳政宗,無黨籍及未經政黨推薦,12,陳瑩,民主進步黨,32,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,16,伍麗華 Saidhai．Tahovecahe,民主進步黨,0,孔文吉,中國國民黨,8,張子孝,無黨籍及未經政黨推薦,8,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,6,林世偉,無黨籍及未經政黨推薦,0,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,4,胡黃廣文,無黨籍及未經政黨推薦,4,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,12,448,6,454,730,62.19
萬榮鄉,明利村,傅崐萁,中國國民黨,38,周玉梅,無黨籍及未經政黨推薦,0,張美慧,民主進步黨,8,許願神,無黨籍及未經政黨推薦,2,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,12,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,4,陳瑩,民主進步黨,14,高美珠,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,8,伍麗華 Saidhai．Tahovecahe,民主進步黨,90,孔文吉,中國國民黨,180,張子孝,無黨籍及未經政黨推薦,96,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,4,林世偉,無黨籍及未經政黨推薦,36,林果,無黨籍及未經政黨推薦,2,盧縣一,中國國民黨,8,胡黃廣文,無黨籍及未經政黨推薦,4,高畹芯,無黨籍及未經政黨推薦,2,高金素梅,無黨籍及未經政黨推薦,272,3450,68,3518,5692,61.81
萬榮鄉,紅葉村,傅崐萁,中國國民黨,30,周玉梅,無黨籍及未經政黨推薦,4,張美慧,民主進步黨,24,許願神,無黨籍及未經政黨推薦,2,吳建智咖啡哥,無黨籍及未經政黨推薦,2,忠仁．達祿斯,無黨籍及未經政黨推薦,2,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,16,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,10,陳瑩,民主進步黨,6,高美珠,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,2,伍麗華 Saidhai．Tahovecahe,民主進步黨,62,孔文吉,中國國民黨,206,張子孝,無黨籍及未經政黨推薦,160,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,18,林世偉,無黨籍及未經政黨推薦,42,林果,無黨籍及未經政黨推薦,2,盧縣一,中國國民黨,16,胡黃廣文,無黨籍及未經政黨推薦,6,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,512,6792,166,6958,11216,62.04
萬榮鄉,萬榮村,傅崐萁,中國國民黨,28,周玉梅,無黨籍及未經政黨推薦,0,張美慧,民主進步黨,14,許願神,無黨籍及未經政黨推薦,2,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,22,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,14,陳瑩,民主進步黨,2,高美珠,無黨籍及未經政黨推薦,4,黃仁,中國國民黨,2,伍麗華 Saidhai．Tahovecahe,民主進步黨,98,孔文吉,中國國民黨,136,張子孝,無黨籍及未經政黨推薦,238,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,14,林世偉,無黨籍及未經政黨推薦,36,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,10,胡黃廣文,無黨籍及未經政黨推薦,16,高畹芯,無黨籍及未經政黨推薦,0,高金素梅,無黨籍及未經政黨推薦,352,3714,56,3770,5820,64.78
萬榮鄉,西林村,傅崐萁,中國國民黨,34,周玉梅,無黨籍及未經政黨推薦,0,張美慧,民主進步黨,14,許願神,無黨籍及未經政黨推薦,4,吳建智咖啡哥,無黨籍及未經政黨推薦,0,忠仁．達祿斯,無黨籍及未經政黨推薦,0,米甘幹．理佛克,無黨籍及未經政黨推薦,0,鄭天財 Sra‧Kacaw,中國國民黨,10,陳國榮,無黨籍及未經政黨推薦,0,陳政宗,無黨籍及未經政黨推薦,8,陳瑩,民主進步黨,0,高美珠,無黨籍及未經政黨推薦,0,黃仁,中國國民黨,6,伍麗華 Saidhai．Tahovecahe,民主進步黨,138,孔文吉,中國國民黨,230,張子孝,無黨籍及未經政黨推薦,262,李我要單列族名我的布農族名字是Savungaz Valincinan,無黨籍及未經政黨推薦,18,林世偉,無黨籍及未經政黨推薦,44,林果,無黨籍及未經政黨推薦,0,盧縣一,中國國民黨,26,胡黃廣文,無黨籍及未經政黨推薦,12,高畹芯,無黨籍及未經政黨推薦,6,高金素梅,無黨籍及未經政黨推薦,428,4856,114,4970,8026,61.92
